Timestamp;Value;Quality;Alarmtype;Suppressed;Auto-Suppressed;Display-Suppressed;Tagname;TagId;Description;Project Status;Gone Text;Raised Text;Priority;Soe;Tagout;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§XC01_HW;29368881;РПК НД КУ-22;1;[ОТКРЫТО];ОТКРЫТО;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;9;0;0;0;22LCA20AA801§§XC02;29370778;РПК НД КУ-22;1;[ЗАКРЫТО];ЗАКРЫТО;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§XC02_HW;29369417;РПК НД КУ-22;1;[ЗАКРЫТО];ЗАКРЫТО;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;1;195;9;0;0;0;22LCA20AA801§§XC11;29370763;РПК НД КУ-22;1;[АВТ];АВТ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;9;0;0;0;22LCA20AA801§§XC12;29370762;РПК НД КУ-22;1;[ДИСТ];ДИСТ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;3;0;0;0;22LCA20AA801§§XC13;29370765;РПК НД КУ-22;1;[ПРИНУД ДИСТ];ПРИНУД ДИСТ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120175§TRBL_AL;29406453;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120176§TRBL_AL;29407795;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120227§TRBL_AL;29408507;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120228§TRBL_AL;29407418;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120229§TRBL_AL;29408725;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120230§TRBL_AL;29409330;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120231§TRBL_AL;29409826;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120232§TRBL_AL;29410457;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120233§TRBL_AL;29408296;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120234§TRBL_AL;29410427;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120235§TRBL_AL;29406967;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120261§TRBL_AL;29410738;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120273§TRBL_AL;29409470;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120275§TRBL_AL;29410726;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120276§TRBL_AL;29410922;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120277§TRBL_AL;29409592;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120278§TRBL_AL;29407394;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120279§TRBL_AL;29409752;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120280§TRBL_AL;29410553;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120281§TRBL_AL;29410329;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120282§TRBL_AL;29408045;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120283§TRBL_AL;29409617;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120284§TRBL_AL;29409575;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120285§TRBL_AL;29408424;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120286§TRBL_AL;29408703;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120287§TRBL_AL;29411014;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120288§TRBL_AL;29409905;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120289§TRBL_AL;29410267;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120291§TRBL_AL;29407625;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120292§TRBL_AL;29407400;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120293§TRBL_AL;29406983;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120294§TRBL_AL;29408104;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120295§TRBL_AL;29410526;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120296§TRBL_AL;29408758;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120297§TRBL_AL;29407905;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120298§TRBL_AL;29410043;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120299§TRBL_AL;29410098;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120300§TRBL_AL;29407514;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120301§TRBL_AL;29407221;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120302§TRBL_AL;29407638;Failure at the device or at the proxy;1;cleared;present;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20CF001_C_Usl§120303§TRBL_AL;29410996;Failure at the device or at the proxy;1;cleared;present;0;0;0;
