Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV11AP001§3217121§MAINTAL;28314155;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV11AP001§3217121§MAINTINT;28314192;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV11AP001§3217122§MAINTAL;28314332;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV11AP001§3217122§MAINTINT;28314883;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;48884.87;195;23MAV11AP001§§XQ11;28314105;23РМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;222.0;195;23MAV11AP001§§XQ12;28314106;23РМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;48884.87;195;23MAV11AP001§§XQ13;28314113;23РМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;222.0;195;23MAV11AP001§§XQ14;28314114;23РМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;45.779083;195;23MAV11CE002§§XQ01;28312541;I 23РМНС-1;А;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV12AP001§3217121§MAINTAL;28314167;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV12AP001§3217121§MAINTINT;28314510;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV12AP001§3217122§MAINTAL;28314848;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV12AP001§3217122§MAINTINT;28314701;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;49463.04;195;23MAV12AP001§§XQ11;28314128;23РМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;181.0;195;23MAV12AP001§§XQ12;28314127;23РМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;49463.04;195;23MAV12AP001§§XQ13;28314126;23РМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;181.0;195;23MAV12AP001§§XQ14;28314125;23РМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;1.8627406E-16;195;23MAV12CE002§§XQ01;28312502;I 23РМНС-2;А;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV13AP001§3217121§MAINTAL;28314474;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV13AP001§3217121§MAINTINT;28314514;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV13AP001§3217122§MAINTAL;28314284;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV13AP001§3217122§MAINTINT;28314649;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;1.02;195;23MAV13AP001§§XQ11;28314800;23АМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;166.0;195;23MAV13AP001§§XQ12;28314798;23АМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;1.02;195;23MAV13AP001§§XQ13;28314805;23АМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;166.0;195;23MAV13AP001§§XQ14;28314803;23АМНС-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.19701108;195;23MAV13CE002§§XQ01;28312509;I 23АМНС-1;А;1;0.0;150.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV14AP001§3217121§MAINTAL;28314172;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV14AP001§3217121§MAINTINT;28314339;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV14AP001§3217122§MAINTAL;28314132;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV14AP001§3217122§MAINTINT;28314837;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;1.02;195;23MAV14AP001§§XQ11;28314163;23АМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;152.0;195;23MAV14AP001§§XQ12;28314159;23АМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;1.02;195;23MAV14AP001§§XQ13;28314158;23АМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;152.0;195;23MAV14AP001§§XQ14;28314157;23АМНС-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.17364308;195;23MAV14CE002§§XQ01;28312359;I 23АМНС-2;А;1;0.0;150.0;
2025.10.27 00:00:00.000 GMT+00:00;52.80002;195;23MAV20CT001§§XQ01;28312565;T МСЛ ВХ Ф;°C;1;-50.0;200.0;
2025.10.27 00:00:00.000 GMT+00:00;44.15001;195;23MAV20CT901§§XQ01;28312343;T МАСЛА ВЫХ МО ПТ ЛОГ УПР;°C;1;-50.0;200.0;
2025.10.27 00:00:00.000 GMT+00:00;40.0;195;23MAV20DT001§233815§OUT;28312493;Output Value;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;195;23MAV20DT001§233816§OUT;28312287;Output Value;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;-2.2888184E-4;195;23MAV20DT001§233819§OUT;28312546;Difference;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;2.193451E-4;195;23MAV20DT001§243544§OUT;28312470;Difference;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;195;23MAV20DT001§244475§OUT;28312495;Output Value;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;195;23MAV20DT001§§ER;28312576;РЕГ T МСЛ СМЗ ПОДШ ЛОГ УПР;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;40.0;195;23MAV20DT001§§XQ02;28312263;РЕГ T МСЛ СМЗ ПОДШ ЛОГ УПР;°C;1;30.0;45.0;
2025.10.27 00:00:00.000 GMT+00:00;48.399994;195;23MAV21CT001§§XQ01;28312560;T МСЛ МОХЛ 1;°C;1;-50.0;200.0;
2025.10.27 00:00:00.000 GMT+00:00;40.0;195;23MAV22CT001§1ASMON§XQ01;28312616;T МСЛ МОХЛ 2;°C;1;-50.0;200.0;
2025.10.27 00:00:00.000 GMT+00:00;0.11815414;195;23MAV30CP001§§XQ01;28312385;P МСЛ СМЗ ПОДШ;МПа;1;0.0;0.25;
2025.10.27 00:00:00.000 GMT+00:00;0.059043914;195;23MAV30CP901§§XQ01;28312280;P МСЛ СМ ПОДШ ЛОГ УПР;МПа;1;0.0;0.25;
2025.10.27 00:00:00.000 GMT+00:00;43.899353;195;23MAV30CT001§§XQ01;28312549;T МСЛ СМЗ ПОДШ НИЖ 8;°C;1;10.0;60.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV51AP001§3217121§MAINTAL;28314204;Maintenance Alarm Limit;;1;0.0;100.0;
