DATE;TIME;10LBA96CP901§§XQ01;10LBA96CP001§§XQ01;10LBA96CP003§§XQ01;10LBA96CP901§XQ01§CF;10LBA96CP001§XQ01§CF;10LBA96CP901§XQ01§TRBL_AL;10LBA96CP901§XQ01§Q_AL1;10LBA96CP901§XQ01§Q_AL2;10LBA96CP003§XQ01§CF;
10.03.2023;02:30:00,000;3,1245;3,1245;3,0916;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;03:00:00,000;3,1258;3,1258;3,0927;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;03:30:00,000;3,1221;3,1221;3,0886;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;04:00:00,000;3,1225;3,1225;3,0917;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;04:30:00,000;3,1213;3,1213;3,0900;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;05:00:00,000;3,1229;3,1229;3,0872;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;05:30:00,000;3,1219;3,1219;3,0864;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;06:00:00,000;3,1246;3,1246;3,0924;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;06:30:00,000;3,1227;3,1227;3,0913;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;07:00:00,000;3,1233;3,1233;3,0923;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;07:30:00,000;3,1214;3,1214;3,0949;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;08:00:00,000;3,1235;3,1235;3,0904;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;08:30:00,000;3,1259;3,1259;3,0904;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;09:00:00,000;3,1249;3,1249;3,0905;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;09:30:00,000;3,1260;3,1260;3,0900;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;10:00:00,000;3,1268;3,1268;3,0950;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;10:30:00,000;3,1262;3,1262;3,0943;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;11:00:00,000;3,1271;3,1271;3,0936;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;11:30:00,000;3,1272;3,1272;3,0938;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;12:00:00,000;3,1282;3,1282;3,0952;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;12:30:00,000;3,1248;3,1248;3,0932;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;13:00:00,000;3,1258;3,1258;3,0929;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;13:30:00,000;3,1272;3,1272;3,0949;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;14:00:00,000;3,1255;3,1255;3,0957;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;14:30:00,000;3,1254;3,1254;3,0927;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;15:00:00,000;3,1227;3,1227;3,0912;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;15:30:00,000;3,1258;3,1258;3,0929;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;16:00:00,000;3,1243;3,1243;3,0925;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;16:30:00,000;3,1242;3,1242;3,0912;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;17:00:00,000;3,1232;3,1232;3,0922;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;17:30:00,000;3,1248;3,1248;3,0919;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;18:00:00,000;3,1231;3,1231;3,0926;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;18:30:00,000;3,1231;3,1231;3,0920;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;19:00:00,000;3,1269;3,1269;3,0930;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;19:30:00,000;3,1238;3,1238;3,0902;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;20:00:00,000;3,1272;3,1272;3,0938;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;20:30:00,000;3,1228;3,1228;3,0923;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;21:00:00,000;3,1225;3,1225;3,0904;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;21:30:00,000;3,1244;3,1244;3,0908;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;22:00:00,000;3,1254;3,1254;3,0931;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;22:30:00,000;3,1218;3,1218;3,0903;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;23:00:00,000;3,1237;3,1237;3,0893;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
10.03.2023;23:30:00,000;3,1234;3,1234;3,0897;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;00:00:00,000;3,1252;3,1252;3,0927;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;00:30:00,000;3,1249;3,1249;3,0912;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;01:00:00,000;3,1245;3,1245;3,0895;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;01:30:00,000;3,1230;3,1230;3,0899;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;02:00:00,000;3,1246;3,1246;3,0918;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;02:30:00,000;3,1242;3,1242;3,0930;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;03:00:00,000;3,1239;3,1239;3,0912;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;03:30:00,000;3,1225;3,1225;3,0927;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;04:00:00,000;3,1248;3,1248;3,0896;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;04:30:00,000;3,1224;3,1224;3,0913;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;05:00:00,000;3,1249;3,1249;3,0915;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;05:30:00,000;3,1234;3,1234;3,0944;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;06:00:00,000;3,1223;3,1223;3,0932;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;06:30:00,000;3,1230;3,1230;3,0933;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;07:00:00,000;3,1227;3,1227;3,0903;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;07:30:00,000;3,1212;3,1212;3,0891;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;08:00:00,000;3,1231;3,1231;3,0899;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;08:30:00,000;3,1249;3,1249;3,0917;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;09:00:00,000;3,1256;3,1256;3,0904;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;09:30:00,000;3,1258;3,1258;3,0896;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;10:00:00,000;3,1220;3,1220;3,0905;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;10:30:00,000;3,1222;3,1222;3,0912;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;11:00:00,000;3,1259;3,1259;3,0885;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;11:30:00,000;3,1243;3,1243;3,0896;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;12:00:00,000;3,1259;3,1259;3,0874;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;12:30:00,000;3,1231;3,1231;3,0918;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;13:00:00,000;3,1242;3,1242;3,0880;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;13:30:00,000;3,1227;3,1227;3,0896;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;14:00:00,000;3,1244;3,1244;3,0906;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;14:30:00,000;3,1245;3,1245;3,0898;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;15:00:00,000;3,1241;3,1241;3,0890;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;15:30:00,000;3,1232;3,1232;3,0882;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;16:00:00,000;3,1241;3,1241;3,0915;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;16:30:00,000;3,1244;3,1244;3,0909;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;17:00:00,000;3,1240;3,1240;3,0889;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;17:30:00,000;3,1224;3,1224;3,0887;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;18:00:00,000;3,1218;3,1218;3,0887;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;18:30:00,000;3,1246;3,1246;3,0880;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;19:00:00,000;3,0925;3,0925;3,0605;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;19:30:00,000;3,0975;3,0975;3,0682;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;20:00:00,000;3,0977;3,0977;3,0636;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;20:30:00,000;3,1007;3,1007;3,0675;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;21:00:00,000;3,0998;3,0998;3,0658;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;21:30:00,000;3,0998;3,0998;3,0642;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;22:00:00,000;3,1036;3,1036;3,0625;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;22:30:00,000;3,1083;3,1083;3,0719;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;23:00:00,000;3,1210;3,1210;3,0892;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
11.03.2023;23:30:00,000;3,1193;3,1193;3,0847;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;00:00:00,000;3,1208;3,1208;3,0850;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;00:30:00,000;3,1179;3,1179;3,0841;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;01:00:00,000;3,1124;3,1124;3,0795;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;01:30:00,000;3,1144;3,1144;3,0800;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;02:00:00,000;3,1098;3,1098;3,0776;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;02:30:00,000;3,0946;3,0946;3,0644;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;03:00:00,000;3,0808;3,0808;3,0488;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;03:30:00,000;3,0791;3,0791;3,0457;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;04:00:00,000;3,0765;3,0765;3,0468;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;04:30:00,000;3,0846;3,0846;3,0507;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;05:00:00,000;3,0990;3,0990;3,0662;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;05:30:00,000;3,1091;3,1091;3,0780;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;06:00:00,000;3,1139;3,1139;3,0759;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;06:30:00,000;3,1111;3,1111;3,0783;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;07:00:00,000;3,1137;3,1137;3,0807;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;07:30:00,000;3,1124;3,1124;3,0840;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;08:00:00,000;3,1152;3,1152;3,0833;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;08:30:00,000;3,1192;3,1192;3,0876;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;09:00:00,000;3,1195;3,1195;3,0864;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;09:30:00,000;3,1200;3,1200;3,0868;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;10:00:00,000;3,1164;3,1164;3,0853;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;10:30:00,000;3,1143;3,1143;3,0794;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;11:00:00,000;3,1117;3,1117;3,0794;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;11:30:00,000;3,1106;3,1106;3,0813;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;12:00:00,000;3,1090;3,1090;3,0778;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;12:30:00,000;3,1099;3,1099;3,0784;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;13:00:00,000;3,1029;3,1029;3,0762;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;13:30:00,000;3,1034;3,1034;3,0706;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;14:00:00,000;3,1052;3,1052;3,0735;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;14:30:00,000;3,1056;3,1056;3,0740;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;15:00:00,000;3,1060;3,1060;3,0734;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;15:30:00,000;3,1067;3,1067;3,0760;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;16:00:00,000;3,1114;3,1114;3,0822;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;16:30:00,000;3,1163;3,1163;3,0853;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;17:00:00,000;3,1138;3,1138;3,0787;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;17:30:00,000;3,1163;3,1163;3,0849;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;18:00:00,000;3,1181;3,1181;3,0867;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;18:30:00,000;3,1189;3,1189;3,0846;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;19:00:00,000;3,1110;3,1110;3,0806;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;19:30:00,000;3,0814;3,0814;3,0444;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;20:00:00,000;3,0919;3,0919;3,0566;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;20:30:00,000;3,0878;3,0878;3,0577;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;21:00:00,000;3,0880;3,0880;3,0564;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;21:30:00,000;3,0864;3,0864;3,0550;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;22:00:00,000;3,0878;3,0878;3,0553;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;22:30:00,000;3,0901;3,0901;3,0557;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;23:00:00,000;3,1033;3,1033;3,0729;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
12.03.2023;23:30:00,000;3,1181;3,1181;3,0872;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;00:00:00,000;3,1190;3,1190;3,0878;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;00:30:00,000;3,1187;3,1187;3,0857;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;01:00:00,000;3,1196;3,1196;3,0897;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;01:30:00,000;3,0695;3,0695;3,0366;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;02:00:00,000;3,0246;3,0246;2,9897;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;02:30:00,000;3,0255;3,0255;2,9920;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;03:00:00,000;3,0302;3,0302;3,0002;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;03:30:00,000;3,0290;3,0290;2,9948;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;04:00:00,000;3,0307;3,0307;2,9967;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;04:30:00,000;3,0310;3,0310;2,9995;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;05:00:00,000;3,0302;3,0302;2,9964;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;05:30:00,000;3,0521;3,0521;3,0188;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;06:00:00,000;3,1027;3,1027;3,0690;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;06:30:00,000;3,1236;3,1236;3,0884;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;07:00:00,000;3,1214;3,1214;3,0910;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;07:30:00,000;3,1264;3,1264;3,0905;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;08:00:00,000;3,1237;3,1237;3,0890;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;08:30:00,000;3,1233;3,1233;3,0902;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;09:00:00,000;3,1258;3,1258;3,0888;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;09:30:00,000;3,1211;3,1211;3,0888;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;10:00:00,000;3,1226;3,1226;3,0872;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;10:30:00,000;3,1207;3,1207;3,0876;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;11:00:00,000;3,1213;3,1213;3,0876;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;11:30:00,000;3,1155;3,1155;3,0859;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;12:00:00,000;3,1184;3,1184;3,0866;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;12:30:00,000;3,1186;3,1186;3,0864;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;13:00:00,000;3,1147;3,1147;3,0844;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;13:30:00,000;3,1163;3,1163;3,0854;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;14:00:00,000;3,1266;3,1266;3,0917;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;14:30:00,000;3,1037;3,1037;3,0716;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;15:00:00,000;3,1025;3,1025;3,0702;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;15:30:00,000;3,1039;3,1039;3,0711;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;16:00:00,000;3,1018;3,1018;3,0705;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;16:30:00,000;3,1042;3,1042;3,0715;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;17:00:00,000;3,1027;3,1027;3,0719;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;17:30:00,000;3,1051;3,1051;3,0715;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;18:00:00,000;3,1042;3,1042;3,0714;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;18:30:00,000;3,1020;3,1020;3,0716;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;19:00:00,000;3,1040;3,1040;3,0700;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;19:30:00,000;3,1051;3,1051;3,0713;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;20:00:00,000;3,1037;3,1037;3,0701;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;20:30:00,000;3,1032;3,1032;3,0727;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;21:00:00,000;3,1027;3,1027;3,0725;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;21:30:00,000;3,1037;3,1037;3,0714;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;22:00:00,000;3,1050;3,1050;3,0733;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;22:30:00,000;3,1054;3,1054;3,0705;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;23:00:00,000;3,1042;3,1042;3,0716;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
13.03.2023;23:30:00,000;3,1029;3,1029;3,0715;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;00:00:00,000;3,1009;3,1009;3,0703;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;00:30:00,000;3,1202;3,1202;3,0881;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;01:00:00,000;3,2198;3,2198;3,1868;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;01:30:00,000;3,2230;3,2230;3,1864;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;02:00:00,000;3,1977;3,1977;3,1644;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;02:30:00,000;3,1919;3,1919;3,1596;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;03:00:00,000;3,1921;3,1921;3,1591;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;03:30:00,000;3,1886;3,1886;3,1553;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;04:00:00,000;3,1833;3,1833;3,1524;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;04:30:00,000;3,1833;3,1833;3,1500;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;05:00:00,000;3,1780;3,1780;3,1459;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;05:30:00,000;3,1756;3,1756;3,1437;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;06:00:00,000;3,1758;3,1758;3,1438;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;06:30:00,000;3,1748;3,1748;3,1425;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;07:00:00,000;3,1747;3,1747;3,1429;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;07:30:00,000;3,1734;3,1734;3,1412;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;08:00:00,000;3,1713;3,1713;3,1391;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;08:30:00,000;3,1709;3,1709;3,1387;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
14.03.2023;09:00:00,000;3,1751;3,1751;3,1415;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
