DATE;TIME;10MAC10CT072A§§XQ01;10MAC10CT073A§§XQ01;10MAC10CT013A§§XQ01;10MAC10CT012A§§XQ01;10MAC10CT011A§§XQ01;10MAC10CT071A§§XQ01;10MAC11CT001A§§XQ01;10MAC10CT071A§XQ01§CF;10MAC10CT012A§XQ01§CF;10MAC10CT013A§XQ01§CF;10MAC10CT011A§XQ01§CF;10MAC10CT072A§XQ01§CF;10MAC10CT073A§XQ01§CF;10MAC11CT001A§XQ01§CF;
23.12.2023;11:30:00,000;34,107;34,110;37,867;36,533;37,600;33,838;242,85;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;12:00:00,000;35,060;35,204;38,617;37,440;38,475;34,930;242,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;12:30:00,000;35,499;35,457;38,650;37,500;38,500;35,255;242,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;13:00:00,000;35,249;35,278;38,200;37,300;38,200;35,018;241,95;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;13:30:00,000;33,586;33,564;36,833;35,850;36,783;33,624;241,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;14:00:00,000;32,169;32,077;36,100;34,967;36,050;31,954;241,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;14:30:00,000;31,934;31,855;36,150;34,800;35,800;31,651;241,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;15:00:00,000;31,838;31,784;36,100;34,800;35,900;31,569;241,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;15:30:00,000;31,672;31,672;36,000;34,700;35,900;31,526;241,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;16:00:00,000;31,694;31,674;36,000;34,750;35,900;31,493;241,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;16:30:00,000;31,620;31,529;36,000;34,700;35,850;31,331;241,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;17:00:00,000;31,463;31,390;35,850;34,650;35,750;31,222;241,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;17:30:00,000;31,408;31,341;35,833;34,533;35,633;31,175;241,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;18:00:00,000;31,296;31,274;35,850;34,600;35,700;31,088;241,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;18:30:00,000;31,309;31,255;35,800;34,450;35,700;31,070;241,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;19:00:00,000;31,236;31,165;35,800;34,450;35,600;31,019;241,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;19:30:00,000;31,168;31,095;35,750;34,400;35,600;30,934;241,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;20:00:00,000;31,086;31,008;35,550;34,225;35,433;30,880;240,85;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;20:30:00,000;31,054;30,994;35,600;34,175;35,400;30,840;240,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;21:00:00,000;30,976;30,875;35,450;34,100;35,300;30,737;240,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;21:30:00,000;30,921;30,815;35,450;34,200;35,250;30,739;240,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;22:00:00,000;30,902;30,842;35,433;34,100;35,233;30,680;240,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;22:30:00,000;30,804;30,777;35,300;34,100;35,200;30,636;240,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;23:00:00,000;30,739;30,661;35,300;34,000;35,200;30,555;240,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.12.2023;23:30:00,000;30,239;30,083;33,986;32,571;33,771;30,030;243,68;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;00:00:00,000;28,960;28,842;31,325;30,138;30,975;28,741;250,26;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;00:30:00,000;27,944;27,812;29,550;28,500;29,200;27,652;255,56;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;01:00:00,000;27,582;27,435;29,500;28,200;29,033;27,272;257,05;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;01:30:00,000;27,376;27,275;29,333;28,067;28,900;27,099;257,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;02:00:00,000;27,278;27,169;29,300;28,000;28,900;27,085;257,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;02:30:00,000;27,229;27,121;29,250;28,000;28,900;26,955;257,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;03:00:00,000;27,142;27,012;29,240;27,900;28,800;26,849;257,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;03:30:00,000;27,093;26,909;29,180;28,000;28,800;26,806;257,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;04:00:00,000;27,031;26,988;29,200;27,900;28,800;26,763;257,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;04:30:00,000;27,001;26,882;29,200;27,900;28,800;26,662;257,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;05:00:00,000;26,958;26,866;29,200;27,900;28,700;26,687;257,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;05:30:00,000;26,876;26,806;29,133;27,700;28,750;26,638;257,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;06:00:00,000;26,958;26,806;29,150;27,850;28,800;26,657;257,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;06:30:00,000;26,931;26,819;29,150;27,850;28,700;26,629;257,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;07:00:00,000;26,876;26,838;29,250;27,850;28,650;26,619;257,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;07:30:00,000;27,108;27,187;30,150;28,967;29,867;26,857;253,92;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;08:00:00,000;28,068;28,084;32,414;31,186;32,213;27,844;246,84;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;08:30:00,000;29,591;29,492;34,475;33,200;34,350;29,331;240,73;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;09:00:00,000;30,698;30,492;35,300;34,050;35,267;30,379;239,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;09:30:00,000;31,027;30,934;35,600;34,233;35,400;30,786;239,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;10:00:00,000;31,204;31,128;35,600;34,400;35,500;30,920;239,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;10:30:00,000;31,363;31,331;35,700;34,500;35,600;31,130;239,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;11:00:00,000;31,444;31,396;35,725;34,500;35,550;31,200;239,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;11:30:00,000;31,482;31,490;35,700;34,500;35,500;31,246;239,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;12:00:00,000;31,586;31,539;35,800;34,550;35,700;31,341;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;12:30:00,000;31,474;31,472;35,600;34,450;35,600;31,265;239,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;13:00:00,000;31,280;31,323;35,667;34,333;35,450;31,096;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;13:30:00,000;31,406;31,336;35,500;34,433;35,500;31,070;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;14:00:00,000;31,339;31,295;35,600;34,400;35,400;31,073;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;14:30:00,000;31,428;31,350;35,600;34,500;35,500;31,177;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;15:00:00,000;31,238;31,204;35,600;34,333;35,400;31,025;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;15:30:00,000;31,359;31,265;35,625;34,400;35,400;31,104;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;16:00:00,000;31,238;31,162;35,533;34,333;35,400;31,027;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;16:30:00,000;31,412;31,348;35,667;34,450;35,500;31,130;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;17:00:00,000;31,363;31,312;35,633;34,300;35,500;31,070;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;17:30:00,000;31,401;31,365;35,600;34,400;35,500;31,151;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;18:00:00,000;31,572;31,515;35,750;34,500;35,600;31,227;239,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;18:30:00,000;31,553;31,470;35,733;34,533;35,600;31,305;239,05;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;19:00:00,000;31,595;31,546;35,800;34,700;35,700;31,382;238,55;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;19:30:00,000;31,860;31,854;36,300;34,950;36,050;31,572;239,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;20:00:00,000;32,036;31,987;36,300;35,033;36,150;31,840;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;20:30:00,000;32,199;32,155;36,425;35,150;36,300;31,962;239,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;21:00:00,000;32,329;32,261;36,500;35,200;36,000;32,051;239,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;21:30:00,000;32,443;32,347;36,467;35,350;36,300;32,186;239,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;22:00:00,000;32,325;32,350;36,500;35,275;36,300;32,125;238,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;22:30:00,000;32,671;32,481;36,725;35,480;36,550;32,289;239,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;23:00:00,000;33,564;33,699;37,467;36,300;37,267;33,408;238,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.12.2023;23:30:00,000;33,037;32,985;35,786;34,744;35,686;33,008;242,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;00:00:00,000;30,498;30,379;32,167;31,100;31,889;30,204;248,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;00:30:00,000;28,814;28,564;29,720;29,040;29,380;28,478;252,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;01:00:00,000;27,539;27,453;28,650;27,933;28,233;27,302;253,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;01:30:00,000;26,828;26,815;28,200;27,350;27,775;26,631;253,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;02:00:00,000;26,651;26,583;28,175;27,300;27,850;26,470;254,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;02:30:00,000;26,461;26,413;28,050;27,000;27,750;26,224;254,07;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;03:00:00,000;26,388;26,289;28,175;27,100;27,800;26,095;254,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;03:30:00,000;26,350;26,239;28,333;27,267;27,867;26,017;255,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;04:00:00,000;26,331;26,263;28,325;27,200;27,900;26,074;255,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;04:30:00,000;26,361;26,291;28,475;27,450;28,333;26,101;255,95;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;05:00:00,000;26,468;26,352;28,833;27,533;28,367;26,159;256,55;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;05:30:00,000;26,972;26,821;30,383;29,133;30,200;26,661;255,26;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;06:00:00,000;28,271;28,016;33,513;31,957;33,344;27,998;248,68;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;06:30:00,000;29,314;29,139;35,367;33,767;35,200;29,101;241,04;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;07:00:00,000;29,839;29,763;35,500;34,100;35,400;29,630;239,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;07:30:00,000;30,180;30,208;35,700;34,300;35,700;30,018;239,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;08:00:00,000;30,479;30,406;35,800;34,367;35,575;30,305;239,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;08:30:00,000;30,665;30,600;35,733;34,333;35,700;30,484;238,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;09:00:00,000;30,381;30,379;35,100;33,800;35,000;30,215;238,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;09:30:00,000;30,321;30,220;35,000;33,700;34,800;30,094;237,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;10:00:00,000;30,240;30,208;34,950;33,600;34,825;30,050;237,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;10:30:00,000;30,092;30,034;35,200;33,700;34,800;29,913;238,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;11:00:00,000;30,267;30,156;35,250;33,933;35,050;30,050;238,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;11:30:00,000;30,294;30,183;35,300;33,900;35,050;30,115;238,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;12:00:00,000;30,235;30,141;35,150;33,900;35,033;30,001;238,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;12:30:00,000;30,205;30,050;35,200;33,900;34,950;30,009;238,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;13:00:00,000;30,216;30,132;35,250;33,833;35,033;29,991;238,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;13:30:00,000;30,103;29,953;35,200;33,800;35,000;29,893;238,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;14:00:00,000;29,994;29,999;35,200;33,850;35,000;29,815;238,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;14:30:00,000;29,969;29,860;35,100;33,700;34,900;29,776;238,55;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;15:00:00,000;30,015;29,856;35,150;33,733;35,000;29,741;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;15:30:00,000;30,038;29,924;35,100;33,700;35,000;29,811;238,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;16:00:00,000;30,063;29,969;35,200;33,800;34,950;29,885;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;16:30:00,000;29,988;29,879;35,100;33,700;34,900;29,799;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;17:00:00,000;29,981;29,940;35,200;33,800;35,033;29,815;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;17:30:00,000;30,099;30,001;35,200;33,800;35,000;29,874;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;18:00:00,000;30,133;30,104;35,200;33,833;35,050;29,974;238,55;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;18:30:00,000;30,110;29,996;35,200;33,800;35,000;29,858;238,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;19:00:00,000;29,963;29,893;35,200;33,800;34,950;29,779;238,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;19:30:00,000;29,918;29,825;35,200;33,750;34,933;29,749;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;20:00:00,000;29,969;29,893;35,100;33,700;35,033;29,817;238,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;20:30:00,000;30,009;29,955;35,200;33,800;34,967;29,727;238,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;21:00:00,000;30,063;29,994;35,300;33,900;35,200;29,942;238,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;21:30:00,000;30,119;30,039;35,250;33,800;35,000;29,918;238,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;22:00:00,000;30,043;29,956;35,150;33,850;35,000;29,817;238,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;22:30:00,000;30,092;29,991;35,200;33,800;34,975;29,898;238,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;23:00:00,000;30,110;30,039;35,200;33,800;35,000;29,898;237,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.12.2023;23:30:00,000;29,582;29,645;33,950;32,680;34,129;29,457;242,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;00:00:00,000;28,482;28,416;31,457;30,113;31,200;28,278;250,66;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;00:30:00,000;27,823;27,815;30,750;29,650;30,360;27,609;253,58;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;01:00:00,000;28,546;28,565;33,038;31,614;32,738;28,404;247,51;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;01:30:00,000;29,398;29,349;33,880;32,671;33,620;29,192;243,34;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;02:00:00,000;29,102;29,000;32,057;30,750;31,743;28,835;251,93;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;02:30:00,000;28,490;28,361;30,700;29,400;30,133;28,237;257,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;03:00:00,000;28,151;28,155;30,600;29,350;30,260;27,902;258,33;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;03:30:00,000;28,177;28,128;30,600;29,250;30,167;27,933;258,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;04:00:00,000;28,260;28,200;30,650;29,400;30,300;27,994;258,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;04:30:00,000;28,280;28,263;30,700;29,400;30,400;28,052;258,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;05:00:00,000;28,471;28,363;30,850;29,650;30,500;28,213;258,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;05:30:00,000;28,679;28,612;31,729;30,571;31,538;28,530;258,08;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;06:00:00,000;30,052;29,985;34,525;33,238;34,325;29,891;249,54;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;06:30:00,000;31,679;31,703;36,783;35,250;36,475;31,393;242,06;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;07:00:00,000;32,007;31,965;36,950;35,533;36,700;31,775;240,85;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;07:30:00,000;31,906;31,827;36,900;35,500;36,700;31,686;240,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;08:00:00,000;31,833;31,813;36,900;35,400;36,550;31,580;240,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;08:30:00,000;32,041;32,022;37,033;35,600;36,767;31,819;240,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;09:00:00,000;32,133;32,068;36,900;35,533;36,675;31,877;240,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;09:30:00,000;32,181;32,188;37,000;35,633;36,800;32,043;240,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;10:00:00,000;32,391;32,303;37,067;35,700;36,900;32,119;241,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;10:30:00,000;32,238;32,167;36,833;35,450;36,625;32,017;241,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;11:00:00,000;32,329;32,275;36,900;35,500;36,700;32,090;241,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;11:30:00,000;32,218;32,168;36,650;35,200;36,450;32,020;241,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;12:00:00,000;32,204;32,173;36,650;35,300;36,400;31,953;240,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;12:30:00,000;32,177;32,184;36,600;35,200;36,300;31,982;240,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;13:00:00,000;32,003;31,963;36,433;35,000;36,200;31,786;240,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;13:30:00,000;32,009;31,935;36,450;35,167;36,250;31,767;240,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;14:00:00,000;31,952;31,938;36,450;35,100;36,150;31,729;240,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;14:30:00,000;31,994;31,992;36,500;35,133;36,250;31,759;240,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;15:00:00,000;31,927;31,873;36,367;35,000;36,000;31,626;239,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;15:30:00,000;31,604;31,535;36,000;34,700;35,750;31,320;239,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;16:00:00,000;31,356;31,222;35,750;34,450;35,550;31,041;239,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;16:30:00,000;31,085;31,016;35,600;34,300;35,400;30,823;239,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;17:00:00,000;30,845;30,826;35,500;34,150;35,300;30,667;239,25;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;17:30:00,000;30,680;30,663;35,500;34,100;35,233;30,484;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;18:00:00,000;30,598;30,533;35,450;34,100;35,200;30,373;239,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
26.12.2023;18:30:00,000;30,316;30,337;34,900;33,525;34,567;30,104;238,75;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
