DATE;TIME;10MAC11CP002§§XQ01;10MAC11CP003§§XQ01;10MAC11CP001§§XQ01;10MAC11CP001§XQ01§CF;10MAC11CP002§XQ01§CF;10MAC11CP003§XQ01§CF;
06.03.2023;07:30:00,000;3,2183;3,1909;3,1869;0,00000000;0,00000000;0,00000000;
06.03.2023;08:00:00,000;3,2171;3,1885;3,1839;0,00000000;0,00000000;0,00000000;
06.03.2023;08:30:00,000;3,2179;3,1898;3,1859;0,00000000;0,00000000;0,00000000;
06.03.2023;09:00:00,000;3,2163;3,1886;3,1848;0,00000000;0,00000000;0,00000000;
06.03.2023;09:30:00,000;3,2176;3,1898;3,1842;0,00000000;0,00000000;0,00000000;
06.03.2023;10:00:00,000;3,2148;3,1876;3,1820;0,00000000;0,00000000;0,00000000;
06.03.2023;10:30:00,000;3,2151;3,1884;3,1832;0,00000000;0,00000000;0,00000000;
06.03.2023;11:00:00,000;3,2182;3,1903;3,1857;0,00000000;0,00000000;0,00000000;
06.03.2023;11:30:00,000;3,2215;3,1938;3,1885;0,00000000;0,00000000;0,00000000;
06.03.2023;12:00:00,000;3,2224;3,1942;3,1899;0,00000000;0,00000000;0,00000000;
06.03.2023;12:30:00,000;3,2239;3,1956;3,1900;0,00000000;0,00000000;0,00000000;
06.03.2023;13:00:00,000;3,2216;3,1937;3,1892;0,00000000;0,00000000;0,00000000;
06.03.2023;13:30:00,000;3,2253;3,1966;3,1922;0,00000000;0,00000000;0,00000000;
06.03.2023;14:00:00,000;3,2252;3,1988;3,1935;0,00000000;0,00000000;0,00000000;
06.03.2023;14:30:00,000;3,2283;3,2008;3,1948;0,00000000;0,00000000;0,00000000;
06.03.2023;15:00:00,000;3,2279;3,2004;3,1937;0,00000000;0,00000000;0,00000000;
06.03.2023;15:30:00,000;3,2260;3,1980;3,1939;0,00000000;0,00000000;0,00000000;
06.03.2023;16:00:00,000;3,2224;3,1946;3,1906;0,00000000;0,00000000;0,00000000;
06.03.2023;16:30:00,000;3,2229;3,1949;3,1896;0,00000000;0,00000000;0,00000000;
06.03.2023;17:00:00,000;3,2165;3,1885;3,1839;0,00000000;0,00000000;0,00000000;
06.03.2023;17:30:00,000;3,2210;3,1935;3,1898;0,00000000;0,00000000;0,00000000;
06.03.2023;18:00:00,000;3,2261;3,1981;3,1924;0,00000000;0,00000000;0,00000000;
06.03.2023;18:30:00,000;3,2261;3,1977;3,1943;0,00000000;0,00000000;0,00000000;
06.03.2023;19:00:00,000;3,2248;3,1952;3,1895;0,00000000;0,00000000;0,00000000;
06.03.2023;19:30:00,000;3,2228;3,1953;3,1899;0,00000000;0,00000000;0,00000000;
06.03.2023;20:00:00,000;3,2199;3,1917;3,1873;0,00000000;0,00000000;0,00000000;
06.03.2023;20:30:00,000;3,2190;3,1920;3,1877;0,00000000;0,00000000;0,00000000;
06.03.2023;21:00:00,000;3,2193;3,1903;3,1858;0,00000000;0,00000000;0,00000000;
06.03.2023;21:30:00,000;3,2206;3,1919;3,1879;0,00000000;0,00000000;0,00000000;
06.03.2023;22:00:00,000;3,2185;3,1916;3,1875;0,00000000;0,00000000;0,00000000;
06.03.2023;22:30:00,000;3,2173;3,1890;3,1853;0,00000000;0,00000000;0,00000000;
06.03.2023;23:00:00,000;3,2162;3,1881;3,1843;0,00000000;0,00000000;0,00000000;
06.03.2023;23:30:00,000;3,2187;3,1902;3,1865;0,00000000;0,00000000;0,00000000;
07.03.2023;00:00:00,000;3,2194;3,1915;3,1861;0,00000000;0,00000000;0,00000000;
07.03.2023;00:30:00,000;3,2159;3,1892;3,1840;0,00000000;0,00000000;0,00000000;
07.03.2023;01:00:00,000;3,2172;3,1885;3,1843;0,00000000;0,00000000;0,00000000;
07.03.2023;01:30:00,000;3,0490;3,0190;3,0157;0,00000000;0,00000000;0,00000000;
07.03.2023;02:00:00,000;2,6597;2,6378;2,6264;0,00000000;0,00000000;0,00000000;
07.03.2023;02:30:00,000;2,5948;2,5614;2,5554;0,00000000;0,00000000;0,00000000;
07.03.2023;03:00:00,000;2,9517;2,9217;2,9183;0,00000000;0,00000000;0,00000000;
07.03.2023;03:30:00,000;3,1476;3,1192;3,1146;0,00000000;0,00000000;0,00000000;
07.03.2023;04:00:00,000;3,1468;3,1194;3,1145;0,00000000;0,00000000;0,00000000;
07.03.2023;04:30:00,000;3,1445;3,1159;3,1103;0,00000000;0,00000000;0,00000000;
07.03.2023;05:00:00,000;3,1456;3,1174;3,1120;0,00000000;0,00000000;0,00000000;
07.03.2023;05:30:00,000;3,1473;3,1194;3,1140;0,00000000;0,00000000;0,00000000;
07.03.2023;06:00:00,000;3,1389;3,1096;3,1045;0,00000000;0,00000000;0,00000000;
07.03.2023;06:30:00,000;3,1533;3,1258;3,1219;0,00000000;0,00000000;0,00000000;
07.03.2023;07:00:00,000;3,1528;3,1250;3,1196;0,00000000;0,00000000;0,00000000;
07.03.2023;07:30:00,000;3,1504;3,1231;3,1171;0,00000000;0,00000000;0,00000000;
07.03.2023;08:00:00,000;3,1509;3,1249;3,1186;0,00000000;0,00000000;0,00000000;
07.03.2023;08:30:00,000;3,1528;3,1251;3,1191;0,00000000;0,00000000;0,00000000;
07.03.2023;09:00:00,000;3,1540;3,1248;3,1191;0,00000000;0,00000000;0,00000000;
07.03.2023;09:30:00,000;3,1411;3,1122;3,1064;0,00000000;0,00000000;0,00000000;
07.03.2023;10:00:00,000;3,0911;3,0607;3,0566;0,00000000;0,00000000;0,00000000;
07.03.2023;10:30:00,000;3,0065;2,9796;2,9733;0,00000000;0,00000000;0,00000000;
07.03.2023;11:00:00,000;2,9860;2,9587;2,9537;0,00000000;0,00000000;0,00000000;
07.03.2023;11:30:00,000;2,9848;2,9568;2,9527;0,00000000;0,00000000;0,00000000;
07.03.2023;12:00:00,000;2,9882;2,9620;2,9567;0,00000000;0,00000000;0,00000000;
07.03.2023;12:30:00,000;2,9921;2,9654;2,9608;0,00000000;0,00000000;0,00000000;
07.03.2023;13:00:00,000;3,0519;3,0326;3,0172;0,00000000;0,00000000;0,00000000;
07.03.2023;13:30:00,000;3,1637;3,1362;3,1311;0,00000000;0,00000000;0,00000000;
07.03.2023;14:00:00,000;3,1669;3,1399;3,1353;0,00000000;0,00000000;0,00000000;
07.03.2023;14:30:00,000;3,1677;3,1403;3,1369;0,00000000;0,00000000;0,00000000;
07.03.2023;15:00:00,000;3,1683;3,1411;3,1348;0,00000000;0,00000000;0,00000000;
07.03.2023;15:30:00,000;3,1686;3,1399;3,1359;0,00000000;0,00000000;0,00000000;
07.03.2023;16:00:00,000;3,1711;3,1433;3,1384;0,00000000;0,00000000;0,00000000;
07.03.2023;16:30:00,000;3,1609;3,1319;3,1253;0,00000000;0,00000000;0,00000000;
07.03.2023;17:00:00,000;3,1774;3,1479;3,1442;0,00000000;0,00000000;0,00000000;
07.03.2023;17:30:00,000;3,1642;3,1356;3,1308;0,00000000;0,00000000;0,00000000;
07.03.2023;18:00:00,000;3,1617;3,1331;3,1267;0,00000000;0,00000000;0,00000000;
07.03.2023;18:30:00,000;3,1569;3,1282;3,1238;0,00000000;0,00000000;0,00000000;
07.03.2023;19:00:00,000;3,1553;3,1262;3,1207;0,00000000;0,00000000;0,00000000;
07.03.2023;19:30:00,000;3,1531;3,1243;3,1195;0,00000000;0,00000000;0,00000000;
07.03.2023;20:00:00,000;3,1520;3,1226;3,1169;0,00000000;0,00000000;0,00000000;
07.03.2023;20:30:00,000;3,1533;3,1244;3,1185;0,00000000;0,00000000;0,00000000;
07.03.2023;21:00:00,000;3,1533;3,1252;3,1198;0,00000000;0,00000000;0,00000000;
07.03.2023;21:30:00,000;3,1576;3,1291;3,1222;0,00000000;0,00000000;0,00000000;
07.03.2023;22:00:00,000;3,1552;3,1271;3,1220;0,00000000;0,00000000;0,00000000;
07.03.2023;22:30:00,000;3,1505;3,1222;3,1180;0,00000000;0,00000000;0,00000000;
07.03.2023;23:00:00,000;3,1538;3,1245;3,1191;0,00000000;0,00000000;0,00000000;
07.03.2023;23:30:00,000;3,1526;3,1242;3,1196;0,00000000;0,00000000;0,00000000;
08.03.2023;00:00:00,000;3,1509;3,1224;3,1168;0,00000000;0,00000000;0,00000000;
08.03.2023;00:30:00,000;3,1229;3,0917;3,0908;0,00000000;0,00000000;0,00000000;
08.03.2023;01:00:00,000;2,8312;2,8011;2,7932;0,00000000;0,00000000;0,00000000;
08.03.2023;01:30:00,000;2,5032;2,4784;2,4684;0,00000000;0,00000000;0,00000000;
08.03.2023;02:00:00,000;2,2884;2,2702;2,2650;0,00000000;0,00000000;0,00000000;
08.03.2023;02:30:00,000;2,0231;1,9989;1,9940;0,00000000;0,00000000;0,00000000;
08.03.2023;03:00:00,000;2,0194;1,9931;1,9887;0,00000000;0,00000000;0,00000000;
08.03.2023;03:30:00,000;2,0192;1,9940;1,9869;0,00000000;0,00000000;0,00000000;
08.03.2023;04:00:00,000;2,0218;1,9971;1,9907;0,00000000;0,00000000;0,00000000;
08.03.2023;04:30:00,000;2,3562;2,3239;2,3150;0,00000000;0,00000000;0,00000000;
08.03.2023;05:00:00,000;2,8974;2,8643;2,8655;0,00000000;0,00000000;0,00000000;
08.03.2023;05:30:00,000;3,1557;3,1250;3,1213;0,00000000;0,00000000;0,00000000;
08.03.2023;06:00:00,000;3,1472;3,1195;3,1146;0,00000000;0,00000000;0,00000000;
08.03.2023;06:30:00,000;3,1446;3,1160;3,1111;0,00000000;0,00000000;0,00000000;
08.03.2023;07:00:00,000;3,1409;3,1114;3,1073;0,00000000;0,00000000;0,00000000;
08.03.2023;07:30:00,000;3,1417;3,1127;3,1079;0,00000000;0,00000000;0,00000000;
08.03.2023;08:00:00,000;3,1428;3,1142;3,1088;0,00000000;0,00000000;0,00000000;
08.03.2023;08:30:00,000;3,1429;3,1146;3,1086;0,00000000;0,00000000;0,00000000;
08.03.2023;09:00:00,000;3,1431;3,1146;3,1101;0,00000000;0,00000000;0,00000000;
08.03.2023;09:30:00,000;3,1487;3,1205;3,1153;0,00000000;0,00000000;0,00000000;
08.03.2023;10:00:00,000;3,1511;3,1221;3,1162;0,00000000;0,00000000;0,00000000;
08.03.2023;10:30:00,000;3,1497;3,1211;3,1169;0,00000000;0,00000000;0,00000000;
08.03.2023;11:00:00,000;3,1493;3,1220;3,1172;0,00000000;0,00000000;0,00000000;
08.03.2023;11:30:00,000;3,1518;3,1222;3,1182;0,00000000;0,00000000;0,00000000;
08.03.2023;12:00:00,000;3,1530;3,1256;3,1199;0,00000000;0,00000000;0,00000000;
08.03.2023;12:30:00,000;2,9965;2,9740;2,9674;0,00000000;0,00000000;0,00000000;
08.03.2023;13:00:00,000;2,5804;2,5567;2,5383;0,00000000;0,00000000;0,00000000;
08.03.2023;13:30:00,000;2,2372;2,2103;2,2068;0,00000000;0,00000000;0,00000000;
08.03.2023;14:00:00,000;2,2222;2,1943;2,1891;0,00000000;0,00000000;0,00000000;
08.03.2023;14:30:00,000;2,2054;2,1752;2,1706;0,00000000;0,00000000;0,00000000;
08.03.2023;15:00:00,000;2,2054;2,1771;2,1717;0,00000000;0,00000000;0,00000000;
08.03.2023;15:30:00,000;2,2065;2,1787;2,1743;0,00000000;0,00000000;0,00000000;
08.03.2023;16:00:00,000;2,2057;2,1767;2,1718;0,00000000;0,00000000;0,00000000;
08.03.2023;16:30:00,000;2,2060;2,1794;2,1727;0,00000000;0,00000000;0,00000000;
08.03.2023;17:00:00,000;2,1982;2,1679;2,1678;0,00000000;0,00000000;0,00000000;
08.03.2023;17:30:00,000;2,1740;2,1464;2,1393;0,00000000;0,00000000;0,00000000;
08.03.2023;18:00:00,000;2,1740;2,1464;2,1418;0,00000000;0,00000000;0,00000000;
08.03.2023;18:30:00,000;2,4313;2,4117;2,4013;0,00000000;0,00000000;0,00000000;
08.03.2023;19:00:00,000;2,9172;2,8938;2,8830;0,00000000;0,00000000;0,00000000;
08.03.2023;19:30:00,000;3,2309;3,2021;3,1988;0,00000000;0,00000000;0,00000000;
08.03.2023;20:00:00,000;3,2342;3,2064;3,2016;0,00000000;0,00000000;0,00000000;
08.03.2023;20:30:00,000;3,2353;3,2070;3,2015;0,00000000;0,00000000;0,00000000;
08.03.2023;21:00:00,000;3,2365;3,2077;3,2039;0,00000000;0,00000000;0,00000000;
08.03.2023;21:30:00,000;3,2370;3,2089;3,2042;0,00000000;0,00000000;0,00000000;
08.03.2023;22:00:00,000;3,2382;3,2111;3,2067;0,00000000;0,00000000;0,00000000;
08.03.2023;22:30:00,000;3,2681;3,2359;3,2389;0,00000000;0,00000000;0,00000000;
08.03.2023;23:00:00,000;3,3230;3,2956;3,2923;0,00000000;0,00000000;0,00000000;
08.03.2023;23:30:00,000;3,3243;3,2976;3,2933;0,00000000;0,00000000;0,00000000;
09.03.2023;00:00:00,000;3,3226;3,2960;3,2910;0,00000000;0,00000000;0,00000000;
09.03.2023;00:30:00,000;3,1055;3,0777;3,0790;0,00000000;0,00000000;0,00000000;
09.03.2023;01:00:00,000;2,4789;2,4491;2,4444;0,00000000;0,00000000;0,00000000;
09.03.2023;01:30:00,000;2,0218;1,9955;1,9858;0,00000000;0,00000000;0,00000000;
09.03.2023;02:00:00,000;2,0210;1,9962;1,9907;0,00000000;0,00000000;0,00000000;
09.03.2023;02:30:00,000;2,0252;1,9977;1,9929;0,00000000;0,00000000;0,00000000;
09.03.2023;03:00:00,000;2,0279;2,0031;1,9963;0,00000000;0,00000000;0,00000000;
09.03.2023;03:30:00,000;2,0328;2,0081;2,0025;0,00000000;0,00000000;0,00000000;
09.03.2023;04:00:00,000;2,0585;2,0295;2,0245;0,00000000;0,00000000;0,00000000;
09.03.2023;04:30:00,000;2,0581;2,0321;2,0249;0,00000000;0,00000000;0,00000000;
09.03.2023;05:00:00,000;2,0560;2,0289;2,0239;0,00000000;0,00000000;0,00000000;
09.03.2023;05:30:00,000;2,3183;2,2891;2,2828;0,00000000;0,00000000;0,00000000;
09.03.2023;06:00:00,000;2,8822;2,8577;2,8485;0,00000000;0,00000000;0,00000000;
09.03.2023;06:30:00,000;3,2434;3,2158;3,2121;0,00000000;0,00000000;0,00000000;
09.03.2023;07:00:00,000;3,2416;3,2130;3,2093;0,00000000;0,00000000;0,00000000;
09.03.2023;07:30:00,000;3,2373;3,2087;3,2040;0,00000000;0,00000000;0,00000000;
09.03.2023;08:00:00,000;3,2364;3,2082;3,2016;0,00000000;0,00000000;0,00000000;
09.03.2023;08:30:00,000;3,2350;3,2076;3,2026;0,00000000;0,00000000;0,00000000;
09.03.2023;09:00:00,000;3,2372;3,2097;3,2049;0,00000000;0,00000000;0,00000000;
09.03.2023;09:30:00,000;3,2378;3,2085;3,2043;0,00000000;0,00000000;0,00000000;
09.03.2023;10:00:00,000;3,2385;3,2093;3,2049;0,00000000;0,00000000;0,00000000;
09.03.2023;10:30:00,000;3,2347;3,2066;3,2022;0,00000000;0,00000000;0,00000000;
09.03.2023;11:00:00,000;3,2401;3,2134;3,2094;0,00000000;0,00000000;0,00000000;
09.03.2023;11:30:00,000;3,2396;3,2120;3,2068;0,00000000;0,00000000;0,00000000;
09.03.2023;12:00:00,000;3,2443;3,2167;3,2121;0,00000000;0,00000000;0,00000000;
09.03.2023;12:30:00,000;3,2454;3,2165;3,2107;0,00000000;0,00000000;0,00000000;
09.03.2023;13:00:00,000;3,2463;3,2187;3,2130;0,00000000;0,00000000;0,00000000;
09.03.2023;13:30:00,000;3,2446;3,2164;3,2125;0,00000000;0,00000000;0,00000000;
09.03.2023;14:00:00,000;3,2421;3,2145;3,2088;0,00000000;0,00000000;0,00000000;
09.03.2023;14:30:00,000;3,2408;3,2116;3,2066;0,00000000;0,00000000;0,00000000;
09.03.2023;15:00:00,000;3,2414;3,2139;3,2062;0,00000000;0,00000000;0,00000000;
09.03.2023;15:30:00,000;2,9591;2,9363;2,9196;0,00000000;0,00000000;0,00000000;
09.03.2023;16:00:00,000;2,3296;2,3127;2,3022;0,00000000;0,00000000;0,00000000;
09.03.2023;16:30:00,000;1,9369;1,9135;1,9052;0,00000000;0,00000000;0,00000000;
09.03.2023;17:00:00,000;1,9078;1,8808;1,8767;0,00000000;0,00000000;0,00000000;
09.03.2023;17:30:00,000;2,1628;2,1433;2,1368;0,00000000;0,00000000;0,00000000;
09.03.2023;18:00:00,000;2,7883;2,7583;2,7694;0,00000000;0,00000000;0,00000000;
09.03.2023;18:30:00,000;3,1655;3,1368;3,1307;0,00000000;0,00000000;0,00000000;
09.03.2023;19:00:00,000;3,1658;3,1367;3,1326;0,00000000;0,00000000;0,00000000;
09.03.2023;19:30:00,000;3,1607;3,1331;3,1263;0,00000000;0,00000000;0,00000000;
09.03.2023;20:00:00,000;3,1588;3,1298;3,1275;0,00000000;0,00000000;0,00000000;
09.03.2023;20:30:00,000;3,1591;3,1315;3,1263;0,00000000;0,00000000;0,00000000;
09.03.2023;21:00:00,000;3,1559;3,1275;3,1231;0,00000000;0,00000000;0,00000000;
09.03.2023;21:30:00,000;3,1561;3,1286;3,1236;0,00000000;0,00000000;0,00000000;
09.03.2023;22:00:00,000;3,1536;3,1242;3,1203;0,00000000;0,00000000;0,00000000;
09.03.2023;22:30:00,000;3,1545;3,1260;3,1207;0,00000000;0,00000000;0,00000000;
09.03.2023;23:00:00,000;3,1497;3,1227;3,1164;0,00000000;0,00000000;0,00000000;
09.03.2023;23:30:00,000;3,1557;3,1274;3,1229;0,00000000;0,00000000;0,00000000;
10.03.2023;00:00:00,000;3,1522;3,1232;3,1178;0,00000000;0,00000000;0,00000000;
10.03.2023;00:30:00,000;3,1522;3,1232;3,1179;0,00000000;0,00000000;0,00000000;
10.03.2023;01:00:00,000;3,1482;3,1193;3,1157;0,00000000;0,00000000;0,00000000;
10.03.2023;01:30:00,000;3,1192;3,0899;3,0833;0,00000000;0,00000000;0,00000000;
10.03.2023;02:00:00,000;3,1041;3,0783;3,0738;0,00000000;0,00000000;0,00000000;
10.03.2023;02:30:00,000;3,1268;3,0985;3,0922;0,00000000;0,00000000;0,00000000;
10.03.2023;03:00:00,000;3,1244;3,0968;3,0928;0,00000000;0,00000000;0,00000000;
10.03.2023;03:30:00,000;3,1257;3,0990;3,0935;0,00000000;0,00000000;0,00000000;
10.03.2023;04:00:00,000;3,1336;3,1070;3,1024;0,00000000;0,00000000;0,00000000;
10.03.2023;04:30:00,000;3,1367;3,1089;3,1062;0,00000000;0,00000000;0,00000000;
10.03.2023;05:00:00,000;3,1382;3,1089;3,1068;0,00000000;0,00000000;0,00000000;
10.03.2023;05:30:00,000;3,1383;3,1092;3,1061;0,00000000;0,00000000;0,00000000;
10.03.2023;06:00:00,000;3,1364;3,1088;3,1034;0,00000000;0,00000000;0,00000000;
10.03.2023;06:30:00,000;3,1350;3,1075;3,1035;0,00000000;0,00000000;0,00000000;
10.03.2023;07:00:00,000;3,1337;3,1055;3,1019;0,00000000;0,00000000;0,00000000;
10.03.2023;07:30:00,000;3,1341;3,1042;3,1014;0,00000000;0,00000000;0,00000000;
10.03.2023;08:00:00,000;3,1343;3,1057;3,1012;0,00000000;0,00000000;0,00000000;
10.03.2023;08:30:00,000;3,1407;3,1096;3,1043;0,00000000;0,00000000;0,00000000;
10.03.2023;09:00:00,000;3,1291;3,1007;3,0957;0,00000000;0,00000000;0,00000000;
10.03.2023;09:30:00,000;3,1283;3,1001;3,0962;0,00000000;0,00000000;0,00000000;
10.03.2023;10:00:00,000;3,1246;3,0964;3,0889;0,00000000;0,00000000;0,00000000;
10.03.2023;10:30:00,000;3,1132;3,0855;3,0792;0,00000000;0,00000000;0,00000000;
10.03.2023;11:00:00,000;3,0754;3,0459;3,0456;0,00000000;0,00000000;0,00000000;
10.03.2023;11:30:00,000;3,0552;3,0249;3,0202;0,00000000;0,00000000;0,00000000;
10.03.2023;12:00:00,000;3,0588;3,0296;3,0239;0,00000000;0,00000000;0,00000000;
10.03.2023;12:30:00,000;3,0606;3,0322;3,0269;0,00000000;0,00000000;0,00000000;
10.03.2023;13:00:00,000;3,0616;3,0335;3,0281;0,00000000;0,00000000;0,00000000;
10.03.2023;13:30:00,000;3,0616;3,0343;3,0292;0,00000000;0,00000000;0,00000000;
10.03.2023;14:00:00,000;3,0646;3,0371;3,0300;0,00000000;0,00000000;0,00000000;
10.03.2023;14:30:00,000;3,0650;3,0362;3,0305;0,00000000;0,00000000;0,00000000;
10.03.2023;15:00:00,000;3,0643;3,0351;3,0300;0,00000000;0,00000000;0,00000000;
10.03.2023;15:30:00,000;3,0624;3,0374;3,0285;0,00000000;0,00000000;0,00000000;
10.03.2023;16:00:00,000;3,0657;3,0379;3,0319;0,00000000;0,00000000;0,00000000;
10.03.2023;16:30:00,000;3,0676;3,0390;3,0331;0,00000000;0,00000000;0,00000000;
10.03.2023;17:00:00,000;3,0668;3,0387;3,0332;0,00000000;0,00000000;0,00000000;
10.03.2023;17:30:00,000;3,0662;3,0377;3,0322;0,00000000;0,00000000;0,00000000;
10.03.2023;18:00:00,000;3,0664;3,0391;3,0338;0,00000000;0,00000000;0,00000000;
10.03.2023;18:30:00,000;3,0683;3,0390;3,0344;0,00000000;0,00000000;0,00000000;
10.03.2023;19:00:00,000;3,0673;3,0389;3,0337;0,00000000;0,00000000;0,00000000;
10.03.2023;19:30:00,000;3,0678;3,0392;3,0341;0,00000000;0,00000000;0,00000000;
10.03.2023;20:00:00,000;3,0667;3,0381;3,0329;0,00000000;0,00000000;0,00000000;
10.03.2023;20:30:00,000;3,0660;3,0379;3,0315;0,00000000;0,00000000;0,00000000;
10.03.2023;21:00:00,000;3,0660;3,0383;3,0329;0,00000000;0,00000000;0,00000000;
10.03.2023;21:30:00,000;3,0659;3,0370;3,0327;0,00000000;0,00000000;0,00000000;
10.03.2023;22:00:00,000;3,0671;3,0380;3,0315;0,00000000;0,00000000;0,00000000;
10.03.2023;22:30:00,000;3,0641;3,0363;3,0304;0,00000000;0,00000000;0,00000000;
10.03.2023;23:00:00,000;3,0606;3,0327;3,0272;0,00000000;0,00000000;0,00000000;
10.03.2023;23:30:00,000;3,0662;3,0371;3,0328;0,00000000;0,00000000;0,00000000;
11.03.2023;00:00:00,000;3,0635;3,0359;3,0298;0,00000000;0,00000000;0,00000000;
11.03.2023;00:30:00,000;3,0598;3,0327;3,0268;0,00000000;0,00000000;0,00000000;
11.03.2023;01:00:00,000;3,0610;3,0340;3,0279;0,00000000;0,00000000;0,00000000;
11.03.2023;01:30:00,000;3,0528;3,0243;3,0184;0,00000000;0,00000000;0,00000000;
11.03.2023;02:00:00,000;3,0529;3,0245;3,0177;0,00000000;0,00000000;0,00000000;
11.03.2023;02:30:00,000;3,0510;3,0238;3,0167;0,00000000;0,00000000;0,00000000;
11.03.2023;03:00:00,000;3,0516;3,0238;3,0183;0,00000000;0,00000000;0,00000000;
11.03.2023;03:30:00,000;3,0556;3,0274;3,0221;0,00000000;0,00000000;0,00000000;
11.03.2023;04:00:00,000;3,0549;3,0261;3,0205;0,00000000;0,00000000;0,00000000;
11.03.2023;04:30:00,000;3,0526;3,0244;3,0200;0,00000000;0,00000000;0,00000000;
11.03.2023;05:00:00,000;3,0515;3,0240;3,0179;0,00000000;0,00000000;0,00000000;
11.03.2023;05:30:00,000;3,0561;3,0289;3,0241;0,00000000;0,00000000;0,00000000;
11.03.2023;06:00:00,000;3,0514;3,0243;3,0190;0,00000000;0,00000000;0,00000000;
11.03.2023;06:30:00,000;3,0529;3,0244;3,0194;0,00000000;0,00000000;0,00000000;
11.03.2023;07:00:00,000;3,0507;3,0231;3,0199;0,00000000;0,00000000;0,00000000;
11.03.2023;07:30:00,000;3,0514;3,0237;3,0200;0,00000000;0,00000000;0,00000000;
11.03.2023;08:00:00,000;3,0525;3,0243;3,0193;0,00000000;0,00000000;0,00000000;
11.03.2023;08:30:00,000;3,0525;3,0255;3,0199;0,00000000;0,00000000;0,00000000;
11.03.2023;09:00:00,000;3,0515;3,0230;3,0193;0,00000000;0,00000000;0,00000000;
11.03.2023;09:30:00,000;3,0521;3,0244;3,0185;0,00000000;0,00000000;0,00000000;
11.03.2023;10:00:00,000;3,0531;3,0248;3,0191;0,00000000;0,00000000;0,00000000;
11.03.2023;10:30:00,000;3,0532;3,0245;3,0190;0,00000000;0,00000000;0,00000000;
11.03.2023;11:00:00,000;3,0541;3,0255;3,0199;0,00000000;0,00000000;0,00000000;
11.03.2023;11:30:00,000;3,0557;3,0276;3,0221;0,00000000;0,00000000;0,00000000;
11.03.2023;12:00:00,000;3,0548;3,0272;3,0213;0,00000000;0,00000000;0,00000000;
11.03.2023;12:30:00,000;3,0572;3,0294;3,0251;0,00000000;0,00000000;0,00000000;
11.03.2023;13:00:00,000;3,0566;3,0281;3,0231;0,00000000;0,00000000;0,00000000;
11.03.2023;13:30:00,000;3,0599;3,0323;3,0275;0,00000000;0,00000000;0,00000000;
11.03.2023;14:00:00,000;3,0597;3,0312;3,0254;0,00000000;0,00000000;0,00000000;
11.03.2023;14:30:00,000;3,0617;3,0321;3,0265;0,00000000;0,00000000;0,00000000;
11.03.2023;15:00:00,000;3,0627;3,0342;3,0301;0,00000000;0,00000000;0,00000000;
11.03.2023;15:30:00,000;3,0626;3,0332;3,0293;0,00000000;0,00000000;0,00000000;
11.03.2023;16:00:00,000;3,0641;3,0357;3,0313;0,00000000;0,00000000;0,00000000;
11.03.2023;16:30:00,000;3,0649;3,0375;3,0324;0,00000000;0,00000000;0,00000000;
11.03.2023;17:00:00,000;3,0671;3,0382;3,0326;0,00000000;0,00000000;0,00000000;
11.03.2023;17:30:00,000;3,0660;3,0383;3,0333;0,00000000;0,00000000;0,00000000;
11.03.2023;18:00:00,000;3,0689;3,0414;3,0357;0,00000000;0,00000000;0,00000000;
11.03.2023;18:30:00,000;3,0697;3,0415;3,0370;0,00000000;0,00000000;0,00000000;
11.03.2023;19:00:00,000;2,9829;2,9543;2,9444;0,00000000;0,00000000;0,00000000;
11.03.2023;19:30:00,000;2,8103;2,7845;2,7798;0,00000000;0,00000000;0,00000000;
11.03.2023;20:00:00,000;2,8156;2,7889;2,7844;0,00000000;0,00000000;0,00000000;
11.03.2023;20:30:00,000;2,8047;2,7770;2,7733;0,00000000;0,00000000;0,00000000;
11.03.2023;21:00:00,000;2,8025;2,7756;2,7696;0,00000000;0,00000000;0,00000000;
11.03.2023;21:30:00,000;2,8171;2,7890;2,7839;0,00000000;0,00000000;0,00000000;
11.03.2023;22:00:00,000;2,8189;2,7926;2,7865;0,00000000;0,00000000;0,00000000;
11.03.2023;22:30:00,000;2,8874;2,8558;2,8503;0,00000000;0,00000000;0,00000000;
11.03.2023;23:00:00,000;3,0637;3,0299;3,0266;0,00000000;0,00000000;0,00000000;
11.03.2023;23:30:00,000;3,2249;3,1970;3,1896;0,00000000;0,00000000;0,00000000;
12.03.2023;00:00:00,000;3,2271;3,1985;3,1939;0,00000000;0,00000000;0,00000000;
12.03.2023;00:30:00,000;3,2138;3,1860;3,1801;0,00000000;0,00000000;0,00000000;
12.03.2023;01:00:00,000;3,1830;3,1537;3,1496;0,00000000;0,00000000;0,00000000;
12.03.2023;01:30:00,000;3,1654;3,1370;3,1312;0,00000000;0,00000000;0,00000000;
12.03.2023;02:00:00,000;3,1666;3,1369;3,1327;0,00000000;0,00000000;0,00000000;
12.03.2023;02:30:00,000;3,1063;3,0785;3,0739;0,00000000;0,00000000;0,00000000;
12.03.2023;03:00:00,000;2,9627;2,9390;2,9298;0,00000000;0,00000000;0,00000000;
12.03.2023;03:30:00,000;2,8362;2,8081;2,8036;0,00000000;0,00000000;0,00000000;
12.03.2023;04:00:00,000;2,6914;2,6603;2,6589;0,00000000;0,00000000;0,00000000;
12.03.2023;04:30:00,000;2,8143;2,7857;2,7706;0,00000000;0,00000000;0,00000000;
