Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT103§SP_THH§OUT;28311750;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT103§SP_TH§OUT;28312230;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;60.821762;195;L0EKG21CT103§§OUT;28311883;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT105§SP_THH§OUT;28312637;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT105§SP_TH§OUT;28311752;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;62.268517;195;L0EKG21CT105§§OUT;28311975;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT107§SP_THH§OUT;28312001;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT107§SP_TH§OUT;28311930;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;62.84722;195;L0EKG21CT107§§OUT;28312180;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT109§SP_THH§OUT;28312598;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT109§SP_TH§OUT;28312255;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT109§THH§OUT;28312913;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT109§TH§OUT;28312912;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;86.574066;195;L0EKG21CT109§§OUT;28312368;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT111§SP_TE§OUT;28311913;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.078125;195;L0EKG21CT111§§OUT;28312076;Output Value;°C;1;-30.0;300.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT113§SP_THH§OUT;28312470;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT113§SP_TH§OUT;28311966;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;61.545135;195;L0EKG21CT113§§OUT;28311807;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT115§SP_THH§OUT;28312475;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT115§SP_TH§OUT;28311871;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;59.519676;195;L0EKG21CT115§§OUT;28312362;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT117§SP_THH§OUT;28312429;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT117§SP_TH§OUT;28311749;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;65.01736;195;L0EKG21CT117§§OUT;28311922;Output Value;°C;1;-50.0;450.0;
